stock_name,date,closing_price
DHG,05/07/2019,116.5
DHG,05/06/2019,117.8
DHG,05/03/2019,116.6
DHG,05/02/2019,118.5
DHG,04/26/2019,115.9
DHG,04/25/2019,113.0
DHG,04/24/2019,112.7
DHG,04/23/2019,114.0
DHG,04/22/2019,112.5
DHG,04/19/2019,112.0
DHG,04/18/2019,111.5
DHG,04/17/2019,113.9
DHG,04/16/2019,113.9
DHG,04/12/2019,116.0
DHG,04/11/2019,116.5
DHG,04/10/2019,117.5
DHG,04/09/2019,117.5
DHG,04/08/2019,118.4
DHG,04/05/2019,119.0
DHG,04/04/2019,120.0
DHG,04/03/2019,118.3
DHG,04/02/2019,118.3
DHG,04/01/2019,118.0
DHG,03/29/2019,118.3
DHG,03/28/2019,118.2
DHG,03/27/2019,118.0
DHG,03/26/2019,118.0
DHG,03/25/2019,118.8
DHG,03/22/2019,118.9
DHG,03/21/2019,118.3
DHG,03/20/2019,117.2
DHG,03/19/2019,117.0
DHG,03/18/2019,117.1
DHG,03/15/2019,116.6
DHG,03/14/2019,116.7
DHG,03/13/2019,117.0
DHG,03/12/2019,118.5
DHG,03/11/2019,119.1
DHG,03/08/2019,119.0
DHG,03/07/2019,119.0
DHG,03/06/2019,119.0
DHG,03/05/2019,118.6
DHG,03/04/2019,119.0
DHG,03/01/2019,119.0
DHG,02/28/2019,118.5
DHG,02/27/2019,116.0
DHG,02/26/2019,111.9
DHG,02/25/2019,109.1
DHG,02/22/2019,102.0
DHG,02/21/2019,97.5
DHG,02/20/2019,96.2
DHG,02/19/2019,98.0
DHG,02/18/2019,97.0
DHG,02/15/2019,93.0
DHG,02/14/2019,88.8
DHG,02/13/2019,86.1
DHG,02/12/2019,85.3
DHG,02/11/2019,85.0
DHG,02/01/2019,85.1
DHG,01/31/2019,85.0
DHG,01/30/2019,84.0
DHG,01/29/2019,83.8
DHG,01/28/2019,83.8
DHG,01/25/2019,84.9
DHG,01/24/2019,84.0
DHG,01/23/2019,83.8
DHG,01/22/2019,84.6
DHG,01/21/2019,84.3
DHG,01/18/2019,83.6
DHG,01/17/2019,82.6
DHG,01/16/2019,82.1
DHG,01/15/2019,81.0
DHG,01/14/2019,81.0
DHG,01/11/2019,79.9
DHG,01/10/2019,77.5
DHG,01/09/2019,75.5
DHG,01/08/2019,74.8
DHG,01/07/2019,75.0
DHG,01/04/2019,73.5
DHG,01/03/2019,73.5
DHG,01/02/2019,76.2
HDB,12/01/2022,15.95
HDB,11/30/2022,15.55
HDB,11/29/2022,15.45
HDB,11/28/2022,15.45
HDB,11/25/2022,14.95
HDB,11/24/2022,14.8
HDB,11/23/2022,14.65
HDB,11/22/2022,14.65
HDB,11/21/2022,14.8
HDB,11/18/2022,15.0
HDB,11/17/2022,15.3
HDB,11/16/2022,14.9
HDB,11/15/2022,14.0
HDB,11/14/2022,14.6
HDB,11/11/2022,14.8
HDB,11/10/2022,14.6
HDB,11/09/2022,14.8
HDB,11/08/2022,14.5
HDB,11/07/2022,14.35
HDB,11/04/2022,15.4
HDB,11/03/2022,16.0
HDB,11/02/2022,16.45
HDB,11/01/2022,16.6
HDB,10/31/2022,16.4
HDB,10/28/2022,16.5
HDB,10/27/2022,16.6
HDB,10/26/2022,15.95
HDB,10/25/2022,16.0
HDB,10/24/2022,15.95
HDB,10/21/2022,16.5
HDB,10/20/2022,16.8
HDB,10/19/2022,16.7
HDB,10/18/2022,16.8
HDB,10/17/2022,16.5
HDB,10/14/2022,17.0
HDB,10/13/2022,16.8
HDB,10/12/2022,16.8
HDB,10/11/2022,16.2
HDB,10/10/2022,16.9
HDB,10/07/2022,17.45
HDB,10/06/2022,18.15
HDB,10/05/2022,18.5
HDB,10/04/2022,18.5
HDB,10/03/2022,18.4
HDB,09/30/2022,19.15
HDB,09/29/2022,19.15
HDB,09/28/2022,19.15
HDB,09/27/2022,19.3
HDB,09/26/2022,23.45
HDB,09/23/2022,24.3
HDB,09/22/2022,24.7
HDB,09/21/2022,24.7
HDB,09/20/2022,24.8
HDB,09/19/2022,24.5
HDB,09/16/2022,25.0
HDB,09/15/2022,25.15
HDB,09/14/2022,25.2
HDB,09/13/2022,25.9
HDB,09/12/2022,25.65
HDB,09/09/2022,25.8
HDB,09/08/2022,25.5
HDB,09/07/2022,26.1
HDB,09/06/2022,26.7
HDB,09/05/2022,26.4
HDB,08/31/2022,26.7
HDB,08/30/2022,26.3
HDB,08/29/2022,25.95
HDB,08/26/2022,26.3
HDB,08/25/2022,26.45
HDB,08/24/2022,25.9
HDB,08/23/2022,25.7
HDB,08/22/2022,25.45
HDB,08/19/2022,26.25
HDB,08/18/2022,26.8
HDB,08/17/2022,26.75
HDB,08/16/2022,26.35
HDB,08/15/2022,26.3
HDB,08/12/2022,25.4
HDB,08/11/2022,25.3
HDB,08/10/2022,25.05
HDB,08/09/2022,25.15
HDB,08/08/2022,25.0
HDB,08/05/2022,24.7
HDB,08/04/2022,24.9
HDB,08/03/2022,24.85
HDB,08/02/2022,24.85
HDB,08/01/2022,24.7
HDB,07/29/2022,24.15
HDB,07/28/2022,24.4
HDB,07/27/2022,23.9
HDB,07/26/2022,23.6
HDB,07/25/2022,23.6
HDB,07/22/2022,23.8
HDB,07/21/2022,24.05
HDB,07/20/2022,23.85
HDB,07/19/2022,23.4
HDB,07/18/2022,23.5
HDB,07/15/2022,23.6
HDB,07/14/2022,23.7
HDB,07/13/2022,23.7
HDB,07/12/2022,23.5
HDB,07/11/2022,22.9
HDB,07/08/2022,23.7
HDB,07/07/2022,24.0
HDB,07/06/2022,23.85
HDB,07/05/2022,24.75
HDB,07/04/2022,24.55
HDB,07/01/2022,24.5
HDB,06/30/2022,24.0
HDB,06/29/2022,24.4
HDB,06/28/2022,24.25
HDB,06/27/2022,23.35
HDB,06/24/2022,23.0
HDB,06/23/2022,23.5
HDB,06/22/2022,23.6
HDB,06/21/2022,23.6
HDB,06/20/2022,23.75
HDB,06/17/2022,24.6
HDB,06/16/2022,24.95
HDB,06/15/2022,24.5
HDB,06/14/2022,24.9
HDB,06/13/2022,24.55
HDB,06/10/2022,25.9
HDB,06/09/2022,25.8
HDB,06/08/2022,25.95
HDB,06/07/2022,25.3
HDB,06/06/2022,25.3
HDB,06/03/2022,25.4
HDB,06/02/2022,26.0
HDB,06/01/2022,26.15
HDB,05/31/2022,26.1
HDB,05/30/2022,25.85
HDB,05/27/2022,25.8
HDB,05/26/2022,25.55
HDB,05/25/2022,25.65
HDB,05/24/2022,24.6
HDB,05/23/2022,24.2
HDB,05/20/2022,24.35
HDB,05/19/2022,24.3
HDB,05/18/2022,24.0
HDB,05/17/2022,24.0
HDB,05/16/2022,22.5
HDB,05/13/2022,22.2
HDB,05/12/2022,22.95
HDB,05/11/2022,24.25
HDB,05/10/2022,24.05
HDB,05/09/2022,23.0
HDB,05/06/2022,24.05
HDB,05/05/2022,25.15
HDB,05/04/2022,24.8
HDB,04/29/2022,25.3
HDB,04/28/2022,25.2
HDB,04/27/2022,25.0
HDB,04/26/2022,24.5
HDB,04/25/2022,23.55
HDB,04/22/2022,25.15
HDB,04/21/2022,24.9
HDB,04/20/2022,25.75
HDB,04/19/2022,25.9
HDB,04/18/2022,26.0
HDB,04/15/2022,26.3
HDB,04/14/2022,27.3
HDB,04/13/2022,28.0
HDB,04/12/2022,27.8
HDB,04/08/2022,28.25
HDB,04/07/2022,28.9
HDB,04/06/2022,29.0
HDB,04/05/2022,28.75
HDB,04/04/2022,29.1
HDB,04/01/2022,29.45
HDB,03/31/2022,28.35
HDB,03/30/2022,28.3
HDB,03/29/2022,27.55
HDB,03/28/2022,27.4
HDB,03/25/2022,27.95
HDB,03/24/2022,28.1
HDB,03/23/2022,28.0
HDB,03/22/2022,28.3
HDB,03/21/2022,28.3
HDB,03/18/2022,27.6
HDB,03/17/2022,27.5
HDB,03/16/2022,27.15
HDB,03/15/2022,27.2
HDB,03/14/2022,27.1
HDB,03/11/2022,27.3
HDB,03/10/2022,26.95
HDB,03/09/2022,27.0
HDB,03/08/2022,27.35
HDB,03/07/2022,27.4
HDB,03/04/2022,28.0
HDB,03/03/2022,28.25
HDB,03/02/2022,27.35
HDB,03/01/2022,28.55
HDB,02/28/2022,28.8
HDB,02/25/2022,29.25
HDB,02/24/2022,28.8
HDB,02/23/2022,29.65
HDB,02/22/2022,29.55
HDB,02/21/2022,29.6
HDB,02/18/2022,29.5
HDB,02/17/2022,29.75
HDB,02/16/2022,29.25
HDB,02/15/2022,29.5
HDB,02/14/2022,29.2
HDB,02/11/2022,31.2
HDB,02/10/2022,31.5
HDB,02/09/2022,31.6
HDB,02/08/2022,31.4
HDB,02/07/2022,31.1
HDB,01/28/2022,30.9
HDB,01/27/2022,30.8
HDB,01/26/2022,30.7
HDB,01/25/2022,30.05
HDB,01/24/2022,29.0
HDB,01/21/2022,29.2
HDB,01/20/2022,29.1
HDB,01/19/2022,28.75
HDB,01/18/2022,29.55
HDB,01/17/2022,29.0
HDB,01/14/2022,30.6
HDB,01/13/2022,30.8
HDB,01/12/2022,30.95
HDB,01/11/2022,29.3
HDB,01/10/2022,29.6
HDB,01/07/2022,30.3
HDB,01/06/2022,30.5
HDB,01/05/2022,30.5
HDB,01/04/2022,31.1
HDB,12/31/2021,30.85
HDB,12/30/2021,30.6
HDB,12/29/2021,30.6
HDB,12/28/2021,30.5
HDB,12/27/2021,28.75
HDB,12/24/2021,28.7
HDB,12/23/2021,26.85
HDB,12/22/2021,27.9
HDB,12/21/2021,29.4
HDB,12/20/2021,29.6
HDB,12/17/2021,29.5
HDB,12/16/2021,29.7
HDB,12/15/2021,30.05
HDB,12/14/2021,29.6
HDB,12/13/2021,30.05
HDB,12/10/2021,30.7
HDB,12/09/2021,30.75
HDB,12/08/2021,30.3
HDB,12/07/2021,30.0
HDB,12/06/2021,29.1
HDB,12/03/2021,31.0
HDB,12/02/2021,31.5
HDB,12/01/2021,32.0
HDB,11/30/2021,30.5
HDB,11/29/2021,31.5
HDB,11/26/2021,31.35
HDB,11/25/2021,32.5
HDB,11/24/2021,33.5
HDB,11/23/2021,31.8
HDB,11/22/2021,32.3
HDB,11/19/2021,30.2
HDB,11/18/2021,28.25
HDB,11/17/2021,27.8
HDB,11/16/2021,27.9
HDB,11/15/2021,28.85
HDB,11/12/2021,28.0
HDB,11/11/2021,27.7
HDB,11/10/2021,28.0
HDB,11/09/2021,27.7
HDB,11/08/2021,27.0
HDB,11/05/2021,26.7
HDB,11/04/2021,27.05
HDB,11/03/2021,27.2
HDB,11/02/2021,25.6
HDB,11/01/2021,25.3
HDB,10/29/2021,25.25
HDB,10/28/2021,25.55
HDB,10/27/2021,25.2
HDB,10/26/2021,24.7
HDB,10/25/2021,24.5
HDB,10/22/2021,24.55
HDB,10/21/2021,24.6
HDB,10/20/2021,25.05
HDB,10/19/2021,25.45
HDB,10/18/2021,25.7
HDB,10/15/2021,25.65
HDB,10/14/2021,25.95
HDB,10/13/2021,25.7
HDB,10/12/2021,25.55
HDB,10/11/2021,25.65
HDB,10/08/2021,24.35
HDB,10/07/2021,24.1
HDB,10/06/2021,24.25
HDB,10/05/2021,24.5
HDB,10/04/2021,24.1
HDB,10/01/2021,24.85
HDB,09/30/2021,25.4
HDB,09/29/2021,25.4
HDB,09/28/2021,25.45
HDB,09/27/2021,25.5
HDB,09/24/2021,25.5
HDB,09/23/2021,25.4
HDB,09/22/2021,25.45
HDB,09/21/2021,25.55
HDB,09/20/2021,25.7
HDB,09/17/2021,25.45
HDB,09/16/2021,25.1
HDB,09/15/2021,24.75
HDB,09/14/2021,24.8
HDB,09/13/2021,25.2
HDB,09/10/2021,25.9
HDB,09/09/2021,26.4
HDB,09/08/2021,26.75
HDB,09/07/2021,26.7
HDB,09/06/2021,26.35
HDB,09/01/2021,25.65
HDB,08/31/2021,25.95
HDB,08/30/2021,26.7
HDB,08/27/2021,26.5
HDB,08/26/2021,26.85
HDB,08/25/2021,33.8
HDB,08/24/2021,33.7
HDB,08/23/2021,33.6
HDB,08/20/2021,34.5
HDB,08/19/2021,36.0
HDB,08/18/2021,35.6
HDB,08/17/2021,35.75
HDB,08/16/2021,35.75
HDB,08/13/2021,34.75
HDB,08/12/2021,35.05
HDB,08/11/2021,35.45
HDB,08/10/2021,35.7
HDB,08/09/2021,35.5
HDB,08/06/2021,35.0
HDB,08/05/2021,35.5
HDB,08/04/2021,35.05
HDB,08/03/2021,34.9
HDB,08/02/2021,34.2
HDB,07/30/2021,33.7
HDB,07/29/2021,33.4
HDB,07/28/2021,32.9
HDB,07/27/2021,32.5
HDB,07/26/2021,32.5
HDB,07/23/2021,32.35
HDB,07/22/2021,32.4
HDB,07/21/2021,32.2
HDB,07/20/2021,33.4
HDB,07/19/2021,31.9
HDB,07/16/2021,33.45
HDB,07/15/2021,33.2
HDB,07/14/2021,32.65
HDB,07/13/2021,33.95
HDB,07/12/2021,33.8
HDB,07/09/2021,35.0
HDB,07/08/2021,35.95
HDB,07/07/2021,36.5
HDB,07/06/2021,35.0
HDB,07/05/2021,37.4
HDB,07/02/2021,37.2
HDB,07/01/2021,36.45
HDB,06/30/2021,35.5
HDB,06/29/2021,35.9
HDB,06/28/2021,36.0
HDB,06/25/2021,35.3
HDB,06/24/2021,34.25
HDB,06/23/2021,34.25
HDB,06/22/2021,34.35
HDB,06/21/2021,33.65
HDB,06/18/2021,34.25
HDB,06/17/2021,33.6
HDB,06/16/2021,33.8
HDB,06/15/2021,34.75
HDB,06/14/2021,34.1
HDB,06/11/2021,34.45
HDB,06/10/2021,32.7
HDB,06/09/2021,33.4
HDB,06/08/2021,32.3
HDB,06/07/2021,34.65
HDB,06/04/2021,35.45
HDB,06/03/2021,35.8
HDB,06/02/2021,34.0
HDB,06/01/2021,34.3
HDB,05/31/2021,33.8
HDB,05/28/2021,32.85
HDB,05/27/2021,32.0
HDB,05/26/2021,32.8
HDB,05/25/2021,32.5
HDB,05/24/2021,31.75
HDB,05/21/2021,31.9
HDB,05/20/2021,32.0
HDB,05/19/2021,31.45
HDB,05/18/2021,30.6
HDB,05/17/2021,31.15
HDB,05/14/2021,31.2
HDB,05/13/2021,30.3
HDB,05/12/2021,30.2
HDB,05/11/2021,30.0
HDB,05/10/2021,30.8
HDB,05/07/2021,30.0
HDB,05/06/2021,28.8
HDB,05/05/2021,29.05
HDB,05/04/2021,27.2
HDB,04/29/2021,27.25
HDB,04/28/2021,26.85
HDB,04/27/2021,26.8
HDB,04/26/2021,26.5
HDB,04/23/2021,26.9
HDB,04/22/2021,26.3
HDB,04/20/2021,27.2
HDB,04/19/2021,27.3
HDB,04/16/2021,26.65
HDB,04/15/2021,27.35
HDB,04/14/2021,27.9
HDB,04/13/2021,27.65
HDB,04/12/2021,27.9
HDB,04/09/2021,28.0
HDB,04/08/2021,28.05
HDB,04/07/2021,27.75
HDB,04/06/2021,27.6
HDB,04/05/2021,27.65
HDB,04/02/2021,27.25
HDB,04/01/2021,26.8
HDB,03/31/2021,26.4
HDB,03/30/2021,26.2
HDB,03/29/2021,26.0
HDB,03/26/2021,25.75
HDB,03/25/2021,25.6
HDB,03/24/2021,25.5
HDB,03/23/2021,26.5
HDB,03/22/2021,26.95
HDB,03/19/2021,27.15
HDB,03/18/2021,27.5
HDB,03/17/2021,27.5
HDB,03/16/2021,26.8
HDB,03/15/2021,26.65
HDB,03/12/2021,26.65
HDB,03/11/2021,26.4
HDB,03/10/2021,26.1
HDB,03/09/2021,25.95
HDB,03/08/2021,25.95
HDB,03/05/2021,25.85
HDB,03/04/2021,26.2
HDB,03/03/2021,26.95
HDB,03/02/2021,26.7
HDB,03/01/2021,25.8
HDB,02/26/2021,25.15
HDB,02/25/2021,25.5
HDB,02/24/2021,25.45
HDB,02/23/2021,25.95
HDB,02/22/2021,25.8
HDB,02/19/2021,25.55
HDB,02/18/2021,25.5
HDB,02/17/2021,25.4
HDB,02/09/2021,24.1
HDB,02/08/2021,23.45
HDB,02/05/2021,24.1
HDB,02/04/2021,23.55
HDB,02/03/2021,24.0
HDB,02/02/2021,23.2
HDB,02/01/2021,22.2
HDB,01/29/2021,22.3
HDB,01/28/2021,21.7
HDB,01/27/2021,23.3
HDB,01/26/2021,24.5
HDB,01/25/2021,25.65
HDB,01/22/2021,26.1
HDB,01/21/2021,25.8
HDB,01/20/2021,25.5
HDB,01/19/2021,25.35
HDB,01/18/2021,27.25
HDB,01/15/2021,27.9
HDB,01/14/2021,26.8
HDB,01/13/2021,26.85
HDB,01/12/2021,26.75
HDB,01/11/2021,26.85
HDB,01/08/2021,27.1
HDB,01/07/2021,26.8
HDB,01/06/2021,25.65
HDB,01/05/2021,24.75
HDB,01/04/2021,24.1
HDB,12/31/2020,23.75
HDB,12/30/2020,23.6
HDB,12/29/2020,23.65
HDB,12/28/2020,23.85
HDB,12/25/2020,24.0
HDB,12/24/2020,23.2
HDB,12/23/2020,24.0
HDB,12/22/2020,24.6
HDB,12/21/2020,24.95
HDB,12/18/2020,23.7
HDB,12/17/2020,22.75
HDB,12/16/2020,22.4
HDB,12/15/2020,22.25
HDB,12/14/2020,22.35
HDB,12/11/2020,22.25
HDB,12/10/2020,22.25
HDB,12/09/2020,22.65
HDB,12/08/2020,22.2
HDB,12/07/2020,21.85
HDB,12/04/2020,21.7
HDB,12/03/2020,21.8
HDB,12/02/2020,22.05
HDB,12/01/2020,22.3
HDB,11/30/2020,22.0
HDB,11/27/2020,21.45
HDB,11/26/2020,25.5
HDB,11/25/2020,25.4
HDB,11/23/2020,25.75
HDB,11/20/2020,25.8
HDB,11/19/2020,25.45
HDB,11/18/2020,25.65
HDB,11/17/2020,25.7
HDB,11/16/2020,25.2
HDB,11/13/2020,25.85
HDB,11/12/2020,25.9
HDB,11/11/2020,25.8
HDB,11/10/2020,25.5
HDB,11/09/2020,25.45
HDB,11/06/2020,25.1
HDB,11/05/2020,25.2
HDB,11/04/2020,25.2
HDB,11/03/2020,24.35
HDB,11/02/2020,24.4
HDB,10/30/2020,24.2
HDB,10/29/2020,23.6
HDB,10/28/2020,23.0
HDB,10/27/2020,24.55
HDB,10/26/2020,25.0
HDB,10/23/2020,25.45
HDB,10/22/2020,25.25
HDB,10/21/2020,25.3
HDB,10/20/2020,25.3
HDB,10/19/2020,24.75
HDB,10/16/2020,24.8
HDB,10/15/2020,24.6
HDB,10/14/2020,24.25
HDB,10/13/2020,24.0
HDB,10/12/2020,24.35
HDB,10/09/2020,24.5
HDB,10/08/2020,24.5
HDB,10/07/2020,24.7
HDB,10/06/2020,24.7
HDB,10/05/2020,24.8
HDB,10/02/2020,24.7
HDB,10/01/2020,24.8
HDB,09/30/2020,31.3
HDB,09/29/2020,31.25
HDB,09/28/2020,31.45
HDB,09/25/2020,31.15
HDB,09/24/2020,31.05
HDB,09/23/2020,31.05
HDB,09/22/2020,30.9
HDB,09/21/2020,30.7
HDB,09/18/2020,29.75
HDB,09/17/2020,29.6
HDB,09/16/2020,29.85
HDB,09/15/2020,29.9
HDB,09/14/2020,30.25
HDB,09/11/2020,30.35
HDB,09/10/2020,29.3
HDB,09/09/2020,29.1
HDB,09/08/2020,29.4
HDB,09/07/2020,29.2
HDB,09/04/2020,29.7
HDB,09/03/2020,29.8
HDB,09/01/2020,28.5
HDB,08/31/2020,28.35
HDB,08/28/2020,28.2
HDB,08/27/2020,28.15
HDB,08/26/2020,28.25
HDB,08/25/2020,28.2
HDB,08/24/2020,28.2
HDB,08/21/2020,27.2
HDB,08/20/2020,26.85
HDB,08/19/2020,27.15
HDB,08/18/2020,27.4
HDB,08/17/2020,27.6
HDB,08/14/2020,27.4
HDB,08/13/2020,27.1
HDB,08/12/2020,26.85
HDB,08/11/2020,26.7
HDB,08/10/2020,26.5
HDB,08/07/2020,26.05
HDB,08/06/2020,26.0
HDB,08/05/2020,25.5
HDB,08/04/2020,24.65
HDB,08/03/2020,24.4
HDB,07/31/2020,23.95
HDB,07/30/2020,24.1
HDB,07/29/2020,23.8
HDB,07/28/2020,24.0
HDB,07/27/2020,23.55
HDB,07/24/2020,25.3
HDB,07/23/2020,26.6
HDB,07/22/2020,26.3
HDB,07/21/2020,26.55
HDB,07/20/2020,26.75
HDB,07/17/2020,26.95
HDB,07/16/2020,27.2
HDB,07/15/2020,26.85
HDB,07/14/2020,26.7
HDB,07/13/2020,26.65
HDB,07/10/2020,26.65
HDB,07/09/2020,27.2
HDB,07/08/2020,26.05
HDB,07/07/2020,26.0
HDB,07/06/2020,26.0
HDB,07/03/2020,26.0
HDB,07/02/2020,24.7
HDB,07/01/2020,24.55
HDB,06/30/2020,24.8
HDB,06/29/2020,24.7
HDB,06/26/2020,25.35
HDB,06/25/2020,25.7
HDB,06/24/2020,26.25
HDB,06/23/2020,26.5
HDB,06/22/2020,26.5
HDB,06/19/2020,26.8
HDB,06/18/2020,26.55
HDB,06/17/2020,26.85
HDB,06/16/2020,27.3
HDB,06/15/2020,27.3
HDB,06/12/2020,26.9
HDB,06/11/2020,27.2
HDB,06/10/2020,28.0
HDB,06/09/2020,28.05
HDB,06/08/2020,27.4
HDB,06/05/2020,27.5
HDB,06/04/2020,27.8
HDB,06/03/2020,28.5
HDB,06/02/2020,26.65
HDB,06/01/2020,24.95
HDB,05/29/2020,24.2
HDB,05/28/2020,23.7
HDB,05/27/2020,23.7
HDB,05/26/2020,24.35
HDB,05/25/2020,24.1
HDB,05/22/2020,23.9
HDB,05/21/2020,25.05
HDB,05/20/2020,23.45
HDB,05/19/2020,23.55
HDB,05/18/2020,23.2
HDB,05/15/2020,22.85
HDB,05/14/2020,23.0
HDB,05/13/2020,23.7
HDB,05/12/2020,22.7
HDB,05/11/2020,22.55
HDB,05/08/2020,22.4
HDB,05/07/2020,21.3
HDB,05/06/2020,21.4
HDB,05/05/2020,21.65
HDB,05/04/2020,21.55
HDB,04/29/2020,20.65
HDB,04/28/2020,20.55
HDB,04/27/2020,20.5
HDB,04/24/2020,20.6
HDB,04/23/2020,20.6
HDB,04/22/2020,20.8
HDB,04/21/2020,20.1
HDB,04/20/2020,21.35
HDB,04/17/2020,21.5
HDB,04/16/2020,20.95
HDB,04/15/2020,20.65
HDB,04/14/2020,20.0
HDB,04/13/2020,20.2
HDB,04/10/2020,20.0
HDB,04/09/2020,20.65
HDB,04/08/2020,20.65
HDB,04/07/2020,20.75
HDB,04/06/2020,20.5
HDB,04/03/2020,19.55
HDB,04/01/2020,18.95
HDB,03/31/2020,17.8
HDB,03/30/2020,17.25
HDB,03/27/2020,18.25
HDB,03/26/2020,19.6
HDB,03/25/2020,19.9
HDB,03/24/2020,19.0
HDB,03/23/2020,19.45
HDB,03/20/2020,20.9
HDB,03/19/2020,20.9
HDB,03/18/2020,21.3
HDB,03/17/2020,21.2
HDB,03/16/2020,21.7
HDB,03/13/2020,23.0
HDB,03/12/2020,22.8
HDB,03/11/2020,24.5
HDB,03/10/2020,25.8
HDB,03/09/2020,26.05
HDB,03/06/2020,28.0
HDB,03/05/2020,28.0
HDB,03/04/2020,28.15
HDB,03/03/2020,27.7
HDB,03/02/2020,27.7
HDB,02/28/2020,27.8
HDB,02/27/2020,28.0
HDB,02/26/2020,27.7
HDB,02/25/2020,28.0
HDB,02/24/2020,27.25
HDB,02/21/2020,28.4
HDB,02/20/2020,28.4
HDB,02/19/2020,28.5
HDB,02/18/2020,28.65
HDB,02/17/2020,28.75
HDB,02/14/2020,28.6
HDB,02/13/2020,29.2
HDB,02/12/2020,29.2
HDB,02/11/2020,29.0
HDB,02/10/2020,29.5
HDB,02/07/2020,29.95
HDB,02/06/2020,29.9
HDB,02/05/2020,28.4
HDB,02/04/2020,27.55
HDB,02/03/2020,27.0
HDB,01/31/2020,27.0
HDB,01/30/2020,27.95
HDB,01/22/2020,29.0
HDB,01/21/2020,28.95
HDB,01/20/2020,28.25
HDB,01/17/2020,28.55
HDB,01/16/2020,28.65
HDB,01/15/2020,27.75
HDB,01/14/2020,28.0
HDB,01/13/2020,27.9
HDB,01/10/2020,28.1
HDB,01/09/2020,27.5
HDB,01/08/2020,26.7
HDB,01/07/2020,26.7
HDB,01/06/2020,27.0
HDB,01/03/2020,27.55
HDB,01/02/2020,27.8
HDB,12/31/2019,27.55
HDB,12/30/2019,26.9
HDB,12/27/2019,27.0
HDB,12/26/2019,26.5
HDB,12/25/2019,26.7
HDB,12/24/2019,26.8
HDB,12/23/2019,26.3
HDB,12/20/2019,26.2
HDB,12/19/2019,26.2
HDB,12/18/2019,26.45
HDB,12/17/2019,26.95
HDB,12/16/2019,27.55
HDB,12/13/2019,27.95
HDB,12/12/2019,28.0
HDB,12/11/2019,28.0
HDB,12/10/2019,27.7
HDB,12/09/2019,28.0
HDB,12/06/2019,27.8
HDB,12/05/2019,27.9
HDB,12/04/2019,27.3
HDB,12/03/2019,25.55
HDB,12/02/2019,25.55
HDB,11/29/2019,26.5
HDB,11/28/2019,26.15
HDB,11/27/2019,27.0
HDB,11/26/2019,27.8
HDB,11/25/2019,27.8
HDB,11/22/2019,27.8
HDB,11/21/2019,28.45
HDB,11/20/2019,28.9
HDB,11/19/2019,28.8
HDB,11/18/2019,28.7
HDB,11/15/2019,28.35
HDB,11/14/2019,29.0
HDB,11/13/2019,29.5
HDB,11/12/2019,29.5
HDB,11/11/2019,29.6
HDB,11/08/2019,29.65
HDB,11/07/2019,29.15
HDB,11/06/2019,29.1
HDB,11/05/2019,29.5
HDB,11/04/2019,29.5
HDB,11/01/2019,29.3
HDB,10/31/2019,29.45
HDB,10/30/2019,28.9
HDB,10/29/2019,28.8
HDB,10/28/2019,28.9
HDB,10/25/2019,28.9
HDB,10/24/2019,29.2
HDB,10/23/2019,28.25
HDB,10/22/2019,27.95
HDB,10/21/2019,28.0
HDB,10/18/2019,27.95
HDB,10/17/2019,27.9
HDB,10/16/2019,28.2
HDB,10/15/2019,28.3
HDB,10/14/2019,28.4
HDB,10/11/2019,28.0
HDB,10/10/2019,27.65
HDB,10/09/2019,27.5
HDB,10/08/2019,27.6
HDB,10/07/2019,27.4
HDB,10/04/2019,27.5
HDB,10/03/2019,27.8
HDB,10/02/2019,28.1
HDB,10/01/2019,28.25
HDB,09/30/2019,27.7
HDB,09/27/2019,26.65
HDB,09/26/2019,26.5
HDB,09/25/2019,26.45
HDB,09/24/2019,26.25
HDB,09/23/2019,26.4
HDB,09/20/2019,26.35
HDB,09/19/2019,26.35
HDB,09/18/2019,26.1
HDB,09/17/2019,26.2
HDB,09/16/2019,26.3
HDB,09/13/2019,26.0
HDB,09/12/2019,25.7
HDB,09/11/2019,25.4
HDB,09/10/2019,25.4
HDB,09/09/2019,25.5
HDB,09/06/2019,25.5
HDB,09/05/2019,25.55
HDB,09/04/2019,25.55
HDB,09/03/2019,25.7
HDB,08/30/2019,26.0
HDB,08/29/2019,26.25
HDB,08/28/2019,26.4
HDB,08/27/2019,26.5
HDB,08/26/2019,26.3
HDB,08/23/2019,26.4
HDB,08/22/2019,26.45
HDB,08/21/2019,26.5
HDB,08/20/2019,26.3
HDB,08/19/2019,26.35
HDB,08/16/2019,26.4
HDB,08/15/2019,26.35
HDB,08/14/2019,26.3
HDB,08/13/2019,26.05
HDB,08/12/2019,26.15
HDB,08/09/2019,26.3
HDB,08/08/2019,25.0
HDB,08/07/2019,25.0
HDB,08/06/2019,25.0
HDB,08/05/2019,25.6
HDB,08/02/2019,26.05
HDB,08/01/2019,26.0
HDB,07/31/2019,25.95
HDB,07/30/2019,26.0
HDB,07/29/2019,26.0
HDB,07/26/2019,26.05
HDB,07/25/2019,26.15
HDB,07/24/2019,26.1
HDB,07/23/2019,26.15
HDB,07/22/2019,26.1
HDB,07/19/2019,26.4
HDB,07/18/2019,26.35
HDB,07/17/2019,26.4
HDB,07/16/2019,26.05
HDB,07/15/2019,26.1
HDB,07/12/2019,26.15
